link,status
https://www.facebook.com/groups/1573967270163785/user/100037257857585/,0
https://www.facebook.com/groups/1573967270163785/user/100073791637455/,0
https://www.facebook.com/groups/1573967270163785/user/100092403833797/,0
https://www.facebook.com/groups/1573967270163785/user/100078335723522/,0
https://www.facebook.com/groups/1573967270163785/user/100081826662891/,0
https://www.facebook.com/groups/1573967270163785/user/61557771455805/,0
https://www.facebook.com/groups/1573967270163785/user/61550289731587/,0
https://www.facebook.com/groups/1573967270163785/user/100084987051062/,0
https://www.facebook.com/groups/1573967270163785/user/100074947305351/,0
https://www.facebook.com/groups/1573967270163785/user/100062737984529/,0
https://www.facebook.com/groups/1573967270163785/user/100082592283298/,0
https://www.facebook.com/groups/1573967270163785/user/61563140315197/,0
https://www.facebook.com/groups/1573967270163785/user/100093025180718/,0
https://www.facebook.com/groups/1573967270163785/user/100064014788805/,0
https://www.facebook.com/groups/1573967270163785/user/100069816380343/,0
https://www.facebook.com/groups/1573967270163785/user/61560852609807/,0
https://www.facebook.com/groups/1573967270163785/user/100094460867262/,0
https://www.facebook.com/groups/1573967270163785/user/100009237308230/,0
https://www.facebook.com/groups/1573967270163785/user/100030009513826/,0
https://www.facebook.com/groups/1573967270163785/user/100080115800054/,0
https://www.facebook.com/groups/1573967270163785/user/100047587951768/,0
https://www.facebook.com/groups/1573967270163785/user/100084212332717/,0
https://www.facebook.com/groups/1573967270163785/user/100073797564769/,0
https://www.facebook.com/groups/1573967270163785/user/100075705723833/,0
https://www.facebook.com/groups/1573967270163785/user/61552384434917/,0
https://www.facebook.com/groups/1573967270163785/user/100092527595676/,0
https://www.facebook.com/groups/1573967270163785/user/100081162160792/,0
https://www.facebook.com/groups/1573967270163785/user/61555864214086/,0
https://www.facebook.com/groups/1573967270163785/user/61567068777820/,0
https://www.facebook.com/groups/1573967270163785/user/100049596318880/,0
https://www.facebook.com/groups/1573967270163785/user/100065586476686/,0
https://www.facebook.com/groups/1573967270163785/user/100054326679864/,0
https://www.facebook.com/groups/1573967270163785/user/100060960312989/,0
https://www.facebook.com/groups/1573967270163785/user/100069772910010/,0
https://www.facebook.com/groups/1573967270163785/user/61567283846185/,0
https://www.facebook.com/groups/1573967270163785/user/100055621263357/,0
https://www.facebook.com/groups/1573967270163785/user/100095024466909/,0
https://www.facebook.com/groups/1573967270163785/user/100078774128740/,0
https://www.facebook.com/groups/1573967270163785/user/100011517753979/,0
https://www.facebook.com/groups/1573967270163785/user/100061083777245/,0
https://www.facebook.com/groups/1573967270163785/user/100058542943961/,0
https://www.facebook.com/groups/1573967270163785/user/100082874914134/,0
https://www.facebook.com/groups/1573967270163785/user/100084384302025/,0
https://www.facebook.com/groups/1573967270163785/user/100088767233068/,0
https://www.facebook.com/groups/1573967270163785/user/100052729876778/,0
https://www.facebook.com/groups/1573967270163785/user/100070447563802/,0
https://www.facebook.com/groups/1573967270163785/user/100088085050370/,0
https://www.facebook.com/groups/1573967270163785/user/100046320220389/,0
https://www.facebook.com/groups/1573967270163785/user/100081150445735/,0
https://www.facebook.com/groups/1573967270163785/user/100051694128900/,0
https://www.facebook.com/groups/1573967270163785/user/100084040646812/,0
https://www.facebook.com/groups/1573967270163785/user/100071863067140/,0
https://www.facebook.com/groups/1573967270163785/user/100040415088776/,0
https://www.facebook.com/groups/1573967270163785/user/100059403877387/,0
https://www.facebook.com/groups/1573967270163785/user/100052499862825/,0
https://www.facebook.com/groups/1573967270163785/user/100056908144166/,0
https://www.facebook.com/groups/1573967270163785/user/100079456275771/,0
https://www.facebook.com/groups/1573967270163785/user/100083192228532/,0
https://www.facebook.com/groups/1573967270163785/user/100051315022854/,0
https://www.facebook.com/groups/1573967270163785/user/100040002674700/,0
https://www.facebook.com/groups/1573967270163785/user/100009983176072/,0
https://www.facebook.com/groups/1573967270163785/user/100036717343454/,0
https://www.facebook.com/groups/1573967270163785/user/100062559122257/,0
https://www.facebook.com/groups/1573967270163785/user/100043411493180/,0
https://www.facebook.com/groups/1573967270163785/user/100070017536840/,0
https://www.facebook.com/groups/1573967270163785/user/100042731170432/,0
https://www.facebook.com/groups/1573967270163785/user/100073999972326/,0
https://www.facebook.com/groups/1573967270163785/user/100091664056137/,0
https://www.facebook.com/groups/1573967270163785/user/100004547564620/,0
https://www.facebook.com/groups/1573967270163785/user/100082129003620/,0
https://www.facebook.com/groups/1573967270163785/user/100056759265710/,0
https://www.facebook.com/groups/1573967270163785/user/100057081643738/,0
https://www.facebook.com/groups/1573967270163785/user/100022494617399/,0
https://www.facebook.com/groups/1573967270163785/user/100050835660078/,0
https://www.facebook.com/groups/1573967270163785/user/100027378680506/,0
https://www.facebook.com/groups/1573967270163785/user/61555979137345/,0
https://www.facebook.com/groups/1573967270163785/user/100084053615170/,0
https://www.facebook.com/groups/1573967270163785/user/100088438673629/,0
https://www.facebook.com/groups/1573967270163785/user/100034514662766/,0
https://www.facebook.com/groups/1573967270163785/user/100018177342827/,0
https://www.facebook.com/groups/1573967270163785/user/100062923623736/,0
https://www.facebook.com/groups/1573967270163785/user/100075641900275/,0
https://www.facebook.com/groups/1573967270163785/user/100024878250760/,0
https://www.facebook.com/groups/1573967270163785/user/100088402478412/,0
https://www.facebook.com/groups/1573967270163785/user/100090370256304/,0
https://www.facebook.com/groups/1573967270163785/user/100013199223728/,0
https://www.facebook.com/groups/1573967270163785/user/100093283291740/,0
https://www.facebook.com/groups/1573967270163785/user/100043114114998/,0
https://www.facebook.com/groups/1573967270163785/user/100089142560053/,0
https://www.facebook.com/groups/1573967270163785/user/100064115353082/,0
https://www.facebook.com/groups/1573967270163785/user/61566449254014/,0
https://www.facebook.com/groups/1573967270163785/user/100027786155361/,0
https://www.facebook.com/groups/1573967270163785/user/100031016490824/,0
https://www.facebook.com/groups/1573967270163785/user/100029817936813/,0
https://www.facebook.com/groups/1573967270163785/user/100015093818509/,0
https://www.facebook.com/groups/1573967270163785/user/100024745451838/,0
https://www.facebook.com/groups/1573967270163785/user/100049388911910/,0
https://www.facebook.com/groups/1573967270163785/user/100024997672436/,0
https://www.facebook.com/groups/1573967270163785/user/100039340359548/,0
https://www.facebook.com/groups/1573967270163785/user/100052760284699/,0
https://www.facebook.com/groups/1573967270163785/user/100053782055914/,0
https://www.facebook.com/groups/1573967270163785/user/100060926407070/,0
https://www.facebook.com/groups/1573967270163785/user/100069170064479/,0
https://www.facebook.com/groups/1573967270163785/user/100039426516340/,0
https://www.facebook.com/groups/1573967270163785/user/100083372136546/,0
https://www.facebook.com/groups/1573967270163785/user/100081054812739/,0
https://www.facebook.com/groups/1573967270163785/user/100086924508985/,0
https://www.facebook.com/groups/1573967270163785/user/100065383611843/,0
https://www.facebook.com/groups/1573967270163785/user/100011106970744/,0
https://www.facebook.com/groups/1573967270163785/user/61557434049894/,0
https://www.facebook.com/groups/1573967270163785/user/100013094805008/,0
